app_id,title,release_date,genres,categories,developer,publisher,original_price,discount_percentage,discounted_price,dlc_available,age_rating,win_support,mac_support,linux_support,awards,overall_review_%,overall_review_count
2728190,Rocket Knight Adventures: Re-Sparked Collection,Coming soon,Action,Single-player,"Limited Run Games, Inc.",Konami,"₹1,300.00",-15%,"₹1,105.00",0,1,TRUE,FALSE,FALSE,0,,
1293730,Broken Pieces,"9 Sep, 2022","Action, Adventure, RPG","Single-player, Steam Achievements, Family Sharing",Elseware Experience,Freedom Games,"₹1,100.00",-60%,₹440.00,0,0,TRUE,FALSE,FALSE,2,73,286
1769640,Wilderplace,"9 Sep, 2022","Adventure, Indie","Single-player, Steam Cloud, Family Sharing, Profile Features Limited",Saman Bemel-Benrud,Saman Bemel-Benrud,₹610.00,-50%,₹305.00,0,0,TRUE,TRUE,TRUE,0,100,21
1880960,Running on Empty,"9 Sep, 2022","Adventure, Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",T.F.A.N.C.S.,T.F.A.N.C.S.,₹200.00,-60%,₹80.00,0,0,TRUE,FALSE,FALSE,0,100,10
2117080,Asian Truck Simulator,"9 Sep, 2022","Adventure, Indie, Racing, Simulation, Sports","Single-player, Remote Play Together, Family Sharing, Profile Features Limited",Atomic Fabrik,Atomic Fabrik,₹250.00,-85%,₹37.00,0,0,TRUE,FALSE,FALSE,0,97,34
2085790,Mutant Meltdown,"9 Sep, 2022","Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",GoldenGod Games,GoldenGod Games,₹480.00,-75%,₹120.00,0,0,TRUE,TRUE,TRUE,0,80,35
1122680,The Artful Escape,"9 Sep, 2021","Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",Beethoven and Dinosaur,Annapurna Interactive,₹849.00,-60%,₹339.00,1,1,TRUE,FALSE,FALSE,3,92,1276
1499800,Geometric Sniper - Blood in Paris,"9 Sep, 2021","Action, Casual, Indie","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",YAW Studios,YAW Studios,₹259.00,-50%,₹129.00,2,0,TRUE,FALSE,FALSE,0,82,58
1624910,Detective Solitaire The Ghost Agency,"9 Sep, 2021",Casual,"Single-player, Family Sharing",Somer Games,8floor,₹250.00,-85%,₹37.00,0,0,TRUE,FALSE,FALSE,0,,
357910,QuestEvent,"9 Sep, 2015","Action, Adventure, Casual, Indie, RPG, Strategy","Single-player, Family Sharing",Fivang,Fivang,₹280.00,-73%,₹75.00,1,0,TRUE,FALSE,FALSE,0,25,16
1749980,SOMNI,"9 Oct, 2021","Action, Indie, Simulation, Early Access","Single-player, Online Co-op, Steam Achievements, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing",Antler,Antler,₹459.00,-28%,₹330.00,0,0,TRUE,FALSE,FALSE,0,68,58
1659760,Puzzle Cafe VR,"9 Oct, 2021","Casual, Simulation, Early Access","Single-player, Tracked Controller Support, VR Only, Family Sharing, Profile Features Limited",Mr Crops,Mr Crops,₹199.00,-25%,₹149.00,0,0,TRUE,FALSE,FALSE,0,,
1358760,Portability,"9 Oct, 2020","Casual, Indie, Strategy","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",Aurimas Drungilas,Aurimas Drungilas,₹125.00,-74%,₹33.00,0,0,TRUE,FALSE,FALSE,0,90,10
492230,Space Hulk: Tactics,"9 Oct, 2018",Strategy,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",Cyanide Studio,Focus Entertainment,₹699.00,-85%,₹104.00,1,0,TRUE,FALSE,FALSE,0,63,759
780840,Kuchisake Onna - 口裂け女,"9 Oct, 2018","Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",George Constantinou,Constantinou,₹125.00,-50%,₹62.00,0,0,TRUE,FALSE,FALSE,0,71,46
948120,The Mummy Pharaoh,"9 Oct, 2018","Adventure, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",indie_games_studio,indie_games_studio,₹52.00,-50%,₹26.00,0,0,TRUE,FALSE,FALSE,0,14,14
356190,Middle-earth™: Shadow of War™,"9 Oct, 2017","Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing",Monolith Productions,WB Games,"₹2,169.00",-90%,₹216.00,8,1,TRUE,FALSE,FALSE,0,88,71856
699600,PEG,"9 Oct, 2017","Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Arzola's,Arzola's,₹52.00,-50%,₹26.00,0,0,TRUE,TRUE,TRUE,0,91,182
715370,Fidget Spinner Editor,"9 Oct, 2017","Action, Adventure, Casual, Indie, Simulation, Sports, Strategy","Single-player, Family Sharing",Boogygames Studios,Boogygames Studios,₹52.00,-50%,₹26.00,2,0,TRUE,FALSE,FALSE,0,86,46
400370,Normality,"9 Oct, 2015","Action, Adventure","Single-player, Steam Trading Cards, Family Sharing",Gremlin Interactive,Funbox Media Ltd,₹155.00,-75%,₹38.00,0,0,TRUE,FALSE,FALSE,0,88,70
306350,Slipstream 5000,"9 Oct, 2015","Action, Racing, Sports","Single-player, Steam Trading Cards, Family Sharing",Gremlin Interactive,Funbox Media Ltd,₹155.00,-75%,₹38.00,0,0,TRUE,FALSE,FALSE,0,87,54
404690,This Book Is A Dungeon,"9 Oct, 2015","Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing",Nathan Meunier,Plug In Digital,₹199.00,-84%,₹31.00,0,0,TRUE,FALSE,FALSE,0,77,181
307570,A Golden Wake,"9 Oct, 2014","Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Family Sharing",Grundislav Games,Grundislav Games,₹369.00,-80%,₹73.00,0,0,TRUE,TRUE,TRUE,0,75,198
1751350,Don't Die In The West 🤠,"9 Nov, 2023","Action, Adventure, Indie, Early Access","Single-player, Online Co-op, Family Sharing",Funday Games,Funday Games,₹610.00,-50%,₹305.00,1,0,TRUE,FALSE,FALSE,0,75,193
1501820,Ziggy's Cosmic Adventures,"9 Nov, 2023","Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",Stardust Collective,Stardust Collective,₹880.00,-25%,₹660.00,1,0,TRUE,FALSE,FALSE,1,60,40
1034590,What The Duck,"9 Nov, 2023","Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Seize Studios,Untold Tales,"₹1,409.00",-70%,₹423.00,2,0,TRUE,FALSE,FALSE,1,69,23
1943370,Invercity,"9 Nov, 2022","Action, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Marudice,Flyhigh Works,₹459.00,-30%,₹321.00,0,0,TRUE,FALSE,FALSE,1,93,31
1558840,Path of Kami: Journey Begins,"9 Nov, 2022","Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing, Profile Features Limited",Captilight,Captilight,₹199.00,-60%,₹79.00,3,0,TRUE,FALSE,TRUE,0,80,30
2193580,Cocktail Rush,"9 Nov, 2022","Casual, Indie, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",Piece Of Voxel,Piece Of Voxel,₹349.00,-90%,₹34.00,0,0,TRUE,FALSE,FALSE,0,69,13
1244460,Jurassic World Evolution 2,"9 Nov, 2021","Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Stats, HDR available, Family Sharing",Frontier Developments,Frontier Developments,"₹2,449.00",-70%,₹734.00,11,1,TRUE,FALSE,FALSE,0,88,22330
1453220,Be a Pirate,"9 Nov, 2020","Indie, Simulation, Strategy","Single-player, Family Sharing, Profile Features Limited",Amfich,Piece Of Voxel,₹349.00,-90%,₹34.00,0,0,TRUE,FALSE,FALSE,0,70,17
418620,The TakeOver,"9 Nov, 2019","Action, Casual, Indie","Single-player, Shared/Split Screen Co-op, Steam Achievements, Remote Play Together, Family Sharing",Pelikan13,Pelikan13,₹529.00,-80%,₹105.00,0,0,TRUE,FALSE,FALSE,0,84,904
973760,Thronebreaker: The Witcher Tales,"9 Nov, 2018","Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",CD PROJEKT RED,CD PROJEKT RED,₹999.00,-75%,₹249.00,2,1,TRUE,FALSE,FALSE,0,90,13622
952920,Hoyeonjigi,"9 Nov, 2018","Adventure, Casual, Indie","Single-player, Family Sharing, Profile Features Limited",Yurae,PsychoFlux Entertainment,₹200.00,-80%,₹40.00,0,0,TRUE,FALSE,FALSE,0,84,59
475550,Beholder,"9 Nov, 2016","Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",Alawar Stargaze (Warm Lamp Games),Alawar,₹650.00,-85%,₹97.00,2,1,TRUE,TRUE,TRUE,1,91,18685
548330,Wheely,"9 Nov, 2016","Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",Mana Potion Studios,Mana Potion Studios,₹105.00,-50%,₹52.00,0,0,TRUE,FALSE,FALSE,0,95,134
398980,Without Within 2,"9 Nov, 2015",Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",InvertMouse,InvertMouse,₹259.00,-50%,₹129.00,2,0,TRUE,TRUE,TRUE,0,89,205
2947730,3D PUZZLE - Hospital 1,"9 May, 2024","Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Steam is learning about this game",PUZZLE Games,Hede,"₹23,700.00",-90%,"₹2,370.00",0,0,TRUE,TRUE,TRUE,0,100,10
2947750,Hidden Old House Top-Down 3D,"9 May, 2024","Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Steam is learning about this game",Top-Down Games,Hede,"₹150,100.00",-98%,"₹2,255.00",0,0,TRUE,TRUE,TRUE,0,100,10
2947740,3D PUZZLE - Pirates,"9 May, 2024","Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Steam is learning about this game",PUZZLE Games,Hede,"₹150,100.00",-98%,"₹2,255.00",0,0,TRUE,TRUE,TRUE,0,100,10
1159690,Voidtrain,"9 May, 2023","Action, Adventure, Indie, RPG, Simulation, Early Access","Single-player, Online Co-op, Cross-Platform Multiplayer, Steam Cloud, Family Sharing",HypeTrain Digital,HypeTrain Digital,"₹1,300.00",-25%,₹975.00,1,0,TRUE,FALSE,FALSE,1,73,3929
2369410,Lotte,"9 May, 2023","Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",mathismeilby,mathismeilby,₹52.00,-35%,₹34.00,1,0,TRUE,FALSE,FALSE,0,88,63
2389700,My monstrous roommate. (étude),"9 May, 2023","Casual, Indie, RPG","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",SpoocleMacBoogle,SpoocleMacBoogle,₹52.00,-40%,₹31.00,0,0,TRUE,FALSE,FALSE,0,97,41
2053080,Opaloid Kingdom,"9 May, 2023","Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",JohnPeppermint,JohnPeppermint,₹250.00,-40%,₹150.00,0,0,TRUE,FALSE,TRUE,0,,
1850790,Would you like to run an idol café? 3,"9 May, 2022",Simulation,"Single-player, Steam Achievements, Family Sharing",StarlightTree Games,Winged Cloud,₹349.00,-70%,₹104.00,0,0,TRUE,FALSE,TRUE,0,81,11
1750170,Fragmented Memories - Arc One,"9 May, 2022",Adventure,"Single-player, Steam Cloud, Family Sharing, Profile Features Limited",Platomenti,YSY Softworks,₹200.00,-70%,₹60.00,0,0,TRUE,TRUE,FALSE,0,85,21
430070,Never Again,"9 May, 2019","Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",Primary Games,Primary Games,₹650.00,-90%,₹65.00,1,0,TRUE,FALSE,FALSE,2,80,727
929010,Swag and Sorcery,"9 May, 2019","Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",Lazy Bear Games,tinyBuild,₹610.00,-80%,₹122.00,0,0,TRUE,FALSE,FALSE,0,54,2221
973220,SiNKR 2,"9 May, 2019","Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",Robert Wahler,Wahler Digital,₹200.00,-76%,₹48.00,0,0,TRUE,TRUE,TRUE,5,95,221
666940,Welcome Back To 2007,"9 May, 2018","Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",Siberian Mouse,Siberian Mouse,₹780.00,-89%,₹87.00,2,0,TRUE,FALSE,FALSE,0,76,200
809180,District 112 Incident: Bowling Alley,"9 May, 2018","Action, Adventure, Indie, Simulation, Early Access","Single-player, Remote Play Together, Family Sharing",Racing Bros,ANPA.US,₹52.00,-50%,₹26.00,0,0,TRUE,TRUE,TRUE,0,53,15
581730,Autumn Night 3D Shooter,"9 May, 2017","Action, Indie","Single-player, Family Sharing",Sergey Bobrov,Sergey Bobrov,₹329.00,-60%,₹131.00,0,0,TRUE,FALSE,FALSE,0,60,40
297020,The Culling Of The Cows,"9 May, 2014","Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",DL Softworks,DL Softworks,₹371.00,-86%,₹51.00,1,0,TRUE,FALSE,FALSE,0,76,217
235250,Super Sanctum TD,"9 May, 2013","Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",Coffee Stain Studios,Coffee Stain Publishing,₹250.00,-80%,₹50.00,0,0,TRUE,TRUE,FALSE,0,86,977
1085220,Figment 2: Creed Valley,"9 Mar, 2023","Action, Adventure, Casual, Indie","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",Bedtime Digital Games,Bedtime Digital Games,"₹1,629.00",-84%,₹254.00,1,0,TRUE,FALSE,FALSE,5,94,451
1944570,Boneraiser Minions,"9 Mar, 2023","Action, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",caiys,caiysware,₹250.00,-25%,₹187.00,0,0,TRUE,FALSE,FALSE,0,96,4459
1707650,Swords and Sandals Immortals,"9 Mar, 2023","RPG, Strategy","Single-player, Online PvP, Steam Achievements, Family Sharing",Whiskeybarrel Studios,eGames.com,₹480.00,-30%,₹336.00,1,0,TRUE,FALSE,FALSE,0,87,906
1668310,24 Killers,"9 Mar, 2023","Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing",Happy Shabby Games,Happy Shabby Games,₹529.00,-25%,₹396.00,1,0,TRUE,FALSE,FALSE,0,99,192
2326740,Galactic Empire,"9 Mar, 2023","Indie, Simulation, Strategy","Single-player, Steam Achievements, Stats, Steam Leaderboards, Family Sharing, Profile Features Limited",Kielan xD,Kielan xD,₹600.00,-45%,₹330.00,0,0,TRUE,FALSE,FALSE,0,,
1115050,Will You Snail?,"9 Mar, 2022","Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",Jonas Tyroller,Jonas Tyroller,₹530.00,-25%,₹397.00,1,0,TRUE,FALSE,FALSE,0,97,2276
1452790,IZBOT 2,"9 Mar, 2022","Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",Ruxar,Ruxar,"₹1,950.00",-97%,₹58.00,0,0,TRUE,FALSE,FALSE,1,100,35
1912710,Hidden Post-Apocalyptic Top-Down 3D,"9 Mar, 2022","Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",Top-Down Games,Hede,"₹39,500.00",-99%,₹195.00,0,0,TRUE,TRUE,TRUE,0,68,19
428910,Red Fox and the Four Seasons,"9 Mar, 2021","Action, Adventure, Casual, Indie, Early Access","Single-player, Steam Trading Cards, Family Sharing, Profile Features Limited",Boogygames Studios,Boogygames Studios,₹250.00,-86%,₹35.00,3,0,TRUE,FALSE,FALSE,0,62,16
1518630,Pretty Girls Panic! PLUS,"9 Mar, 2021",Casual,"Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing, Profile Features Limited",Zoo Corporation,Zoo Corporation,₹250.00,-50%,₹125.00,0,0,TRUE,FALSE,FALSE,0,,
809900,Calvin Tucker's Farm Animal Racing,"9 Mar, 2018","Casual, Indie, Racing","Single-player, Family Sharing",Team 6 Studios,Funbox Media Ltd,₹155.00,-75%,₹38.00,0,0,TRUE,FALSE,FALSE,0,82,56
808190,Super Sonic Racer,"9 Mar, 2018",Racing,"Single-player, Family Sharing",Team 6 Studios,Funbox Media Ltd,₹155.00,-75%,₹38.00,0,0,TRUE,FALSE,FALSE,0,72,11
749560,Cycle 28,"9 Mar, 2018","Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",Pill Bug Interactive,Pill Bug Interactive,₹345.00,-75%,₹86.00,1,0,TRUE,TRUE,TRUE,1,78,32
538070,Bad Dream: Coma,"9 Mar, 2017","Adventure, Indie","Single-player, Family Sharing",Desert Fox,Games Box,₹450.00,-90%,₹45.00,0,0,TRUE,TRUE,FALSE,0,91,1771
574270,Lost Grimoires 2: Shard of Mystery,"9 Mar, 2017","Adventure, Casual","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",World-Loom,Artifex Mundi,₹690.00,-70%,₹207.00,0,0,TRUE,TRUE,TRUE,0,75,118
431520,Age of Fear: Total,"9 Jun, 2023","Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing, Profile Features Limited",Leslaw Sliwko,Age of Fear,"₹2,400.00",-20%,"₹1,920.00",0,0,TRUE,TRUE,TRUE,0,88,18
2326690,Cat Souls,"9 Jun, 2023","Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",9Ratones,Ratalaika Games S.L.,₹250.00,-50%,₹125.00,0,0,TRUE,FALSE,TRUE,0,,
2011160,Puzzles with nature,"9 Jun, 2022","Casual, Indie","Single-player, Family Sharing, Profile Features Limited",Neki4 Electronics,Neki4 Electronics,"₹3,064.00",-87%,₹397.00,0,0,TRUE,FALSE,FALSE,0,90,10
1991900,Breath of Ghosts,"9 Jun, 2022","Action, Indie, Simulation","Single-player, Family Sharing, Profile Features Limited",Piece Of Voxel,Piece Of Voxel,₹569.00,-90%,₹56.00,0,0,TRUE,FALSE,FALSE,0,41,29
1883450,The Darkest Road,"9 Jun, 2022","Indie, RPG","Single-player, Family Sharing, Profile Features Limited",A Thousand Myths,A Thousand Myths,₹259.00,-75%,₹64.00,0,0,TRUE,FALSE,FALSE,0,,
1414180,Motesolo : No Girlfriend Since Birth,"9 Jun, 2021","Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Commentary available, Family Sharing",INDICAVA INTERACTIVE,INDICAVA INTERACTIVE,₹650.00,-40%,₹390.00,2,0,TRUE,FALSE,FALSE,2,85,916
1649820,Unicorn and Sweets 2,"9 Jun, 2021","Casual, Indie, Strategy","Single-player, Family Sharing, Profile Features Limited",Stas Paty9mkin,Piece Of Voxel,₹349.00,-90%,₹34.00,0,0,TRUE,FALSE,FALSE,0,90,11
459370,Riverbond,"9 Jun, 2019","Action, Adventure, Indie","Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",Cococucumber,Cococucumber,"₹1,100.00",-85%,₹165.00,0,1,TRUE,FALSE,FALSE,5,82,98
322540,Galactic Inheritors,"9 Jun, 2015","Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",Crispon Games,Plug In Digital,₹799.00,-80%,₹159.00,0,0,TRUE,FALSE,FALSE,0,35,42
2322130,Gnomes Garden Lifeseeds Collector's Edition,"9 Jul, 2023","Casual, Strategy","Single-player, Family Sharing",Toyman,8Floor,₹450.00,-85%,₹67.00,0,0,TRUE,FALSE,FALSE,0,,
2277510,Nature Mahjong,"9 Jul, 2023",Casual,"Single-player, Family Sharing",Melon Games,8floor,₹250.00,-85%,₹37.00,0,0,TRUE,FALSE,FALSE,0,,
1451880,Color Breakers,"9 Jul, 2021","Action, Casual, Indie","Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing, Profile Features Limited",deleon,deleon,₹459.00,-70%,₹137.00,0,0,TRUE,TRUE,TRUE,1,100,15
508710,Project Lounge,"9 Jul, 2021","Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",Aivaras Ivoškus,SA Industry,₹530.00,-90%,₹53.00,0,0,TRUE,FALSE,FALSE,0,80,51
1036440,Kingdom Wars 2: Definitive Edition,"9 Jul, 2019","Indie, Simulation, Strategy","Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing",Reverie World Studios,Freedom Games,₹480.00,-50%,₹240.00,1,0,TRUE,FALSE,FALSE,0,68,324
1106150,Yet Another Hero Story,"9 Jul, 2019","Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Sinking Sheep,Sinking Sheep,₹300.00,-70%,₹90.00,0,0,TRUE,TRUE,FALSE,0,78,52
1084080,Save Daddy Trump,"9 Jul, 2019","Adventure, Casual, Indie","Single-player, Steam Achievements, Family Sharing, Profile Features Limited",Tero Lunkka,Tero Lunkka,₹155.00,-80%,₹31.00,0,0,TRUE,FALSE,FALSE,0,79,68
483490,Circuitous ®,"9 Jul, 2019","Action, Indie","Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing",The Owl Prophecy,Plug In Digital,₹229.00,-75%,₹57.00,0,0,TRUE,FALSE,FALSE,0,,
846880,The Chronicles of Quiver Dick,"9 Jul, 2018","Adventure, Indie, RPG","Single-player, Family Sharing, Profile Features Limited",Crankage Games,Crankage Games,₹207.00,-30%,₹144.00,0,0,TRUE,FALSE,FALSE,0,94,174
370540,Gary Grigsby's War in the East,"9 Jul, 2015","Simulation, Strategy","Single-player, Steam Cloud, Family Sharing",2by3 Games,Slitherine Ltd.,"₹3,200.00",-70%,₹960.00,2,0,TRUE,FALSE,FALSE,0,90,419
313740,Sakura Spirit,"9 Jul, 2014",Indie,"Single-player, Steam Trading Cards, Family Sharing",Winged Cloud,Winged Cloud,₹369.00,-70%,₹110.00,0,0,TRUE,TRUE,TRUE,0,77,5060
2614380,Martha's Dolls,"9 Jan, 2024","Action, Adventure","Single-player, Family Sharing, Profile Features Limited",AJB GAMES STUDIO,AJB GAMES STUDIO,₹250.00,-20%,₹200.00,0,0,TRUE,FALSE,FALSE,0,64,48
2260100,Borderwatch: Dark Armada,"9 Jan, 2024","Action, Strategy","Single-player, Online Co-op, Family Sharing, Profile Features Limited",Blackburne Games Yazılım A.Ş.,Blackburne Games Studio FZ LLC,₹480.00,-60%,₹192.00,0,0,TRUE,FALSE,FALSE,0,,
2081930,Carlos the Taco,"9 Jan, 2023","Adventure, Indie","Single-player, Family Sharing, Profile Features Limited",VICTORIA Games,VICTORIA Games,₹155.00,-80%,₹31.00,0,0,TRUE,FALSE,FALSE,0,91,34
2203500,Cars vs Train,"9 Jan, 2023","Adventure, Indie, Racing, Simulation","Single-player, Remote Play Together, Family Sharing, Profile Features Limited",,,₹52.00,-50%,₹26.00,0,0,TRUE,FALSE,FALSE,0,78,41
550370,The Last Sin,"9 Jan, 2021","Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing, Profile Features Limited",Amaterasu Software,Amaterasu Software,₹105.00,-70%,₹31.00,0,0,TRUE,FALSE,FALSE,0,70,61
814360,Mythic Ocean,"9 Jan, 2020","Adventure, Indie","Single-player, Steam Achievements, Family Sharing",Paralune LLC,Untold Tales,"₹1,109.00",-70%,₹333.00,0,0,TRUE,FALSE,FALSE,0,97,89
838010,Double Cross,"9 Jan, 2019","Action, Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",13AM Games,Graffiti Games,₹529.00,-80%,₹105.00,0,0,TRUE,FALSE,FALSE,0,83,56
642580,Cally's Caves 4,"9 Jan, 2018",Action,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",VDO Games,VDO Games,₹349.00,-80%,₹69.00,1,0,TRUE,FALSE,FALSE,0,90,63
775790,Rampage Ragdoll,"9 Jan, 2018","Action, Casual, Indie","Single-player, Shared/Split Screen PvP, Remote Play Together, Family Sharing",ijal Studio,HandMade Games,₹450.00,-90%,₹45.00,0,0,TRUE,FALSE,FALSE,0,63,11
340800,Unhack,"9 Jan, 2015",Indie,"Single-player, Steam Trading Cards, Family Sharing",InvertMouse,InvertMouse,₹229.00,-50%,₹114.00,3,0,TRUE,TRUE,TRUE,0,93,136
2197760,Midnight Scenes: From the Woods,"9 Feb, 2023","Adventure, Indie","Single-player, Steam Achievements, Family Sharing",Octavi Navarro,Octavi Navarro,₹250.00,-25%,₹187.00,1,0,TRUE,FALSE,FALSE,0,84,128
611190,ROGUE SHIFT,"9 Feb, 2023","Action, Adventure, Indie, RPG","Single-player, Online Co-op, Steam Achievements, Family Sharing",Far-Flung Games,Crytivo,₹480.00,-65%,₹168.00,0,0,TRUE,FALSE,FALSE,0,83,18
2297150,Taxi Driver Simulator: Car Parking,"9 Feb, 2023","Action, Indie, Racing, RPG, Simulation","Single-player, Family Sharing, Profile Features Limited",Yusuf Islam Seyhan,Inspector Studios,₹52.00,-50%,₹26.00,0,0,TRUE,FALSE,FALSE,0,25,12
1033080,Letters - a written adventure,"9 Feb, 2022","Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",5am Games GmbH,5am Games GmbH,₹459.00,-65%,₹160.00,2,0,TRUE,TRUE,FALSE,0,90,142
1885090,3D PUZZLE - Modern House,"9 Feb, 2022","Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy","Single-player, Steam Achievements, Steam Leaderboards, Family Sharing, Profile Features Limited",PUZZLE Games,Hede,"₹23,700.00",-99%,₹84.00,0,0,TRUE,TRUE,TRUE,0,65,23
1338940,Head AS Code,"9 Feb, 2021","Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",Miracle Moon,Miracle Moon,₹880.00,-40%,₹528.00,1,0,TRUE,FALSE,FALSE,0,97,43
1766740,Choo-Choo Charles,"9 Dec, 2022","Action, Adventure, Indie","Single-player, Steam Achievements, Family Sharing",Two Star Games,Two Star Games,₹880.00,-20%,₹704.00,0,0,TRUE,FALSE,FALSE,2,91,13052
2190390,Ocean Is Home : Island Life Simulator,"9 Dec, 2022","Action, Adventure, Indie, Racing, RPG, Simulation, Early Access","Single-player, Steam Cloud, Family Sharing",BirdyDog Studio,BirdyDog Studio,₹350.00,-50%,₹175.00,0,0,TRUE,TRUE,FALSE,0,70,105
